,Unique_Id,Location,Tansaction_Type,Property_Type,Address,Bedrooms,Bathrooms,Price,Description,Listing_Date,Agent,Listing_Source,listing_URL
99,TW9S00100,TW9,Sales,Flat,"Richmond, London, TW9",2,2,"£735,000","Situated within the sought after Kew Riverside development, this 'Rotunda' style Two Bedroom, Two Bathroom second floor apartment is offered with No Chain. Further benefiting from communal gardens, swimming pool and gym.",Reduced on 22/02/2023,"Reduced on 16/09/2022 by Antony Roberts Estate Agents, Kew - Sales",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
100,TW9S00101,TW9,Sales,Flat,"Levett Square, Kew, Richmond",2,2,"£725,000","-Stunning presentation, with floor to ceiling double glazed windows -2 Bedrooms, 2 Bathrooms, 1 Reception room -Private balcony with magnificent elevated views -Private underground gated parking and bicycle store -Plenty of storage -Spacious apartment circa 860 sq ft -Easy reach of Kew Gard...",Added on 04/03/2023,"Reduced on 22/02/2023 by Chancellors, Richmond",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
101,TW9S00102,TW9,Sales,Apartment,"Mortlake Road, Richmond, TW9",2,1,"£725,000",A rare opportunity to acquire one of Kew's Victorian conversions with its own private entrance located within Kew's conservation area and within a few hundred yards of Kew Gardens Village and District Line underground station and within the school catchment area. Viewing this property is highly r...,Added on 03/05/2023,"Added on 04/03/2023 by Quicklister, Nationwide",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
102,TW9S00103,TW9,Sales,Apartment,"Richmond Square, Kew Foot Road, Richmond, TW9",1,1,"£725,000","A RARE OPPORTUNITY TO PURCHASE A NEW HOME within the Kew Foot Road Conservation Area of Richmond Upon Thames. A generously proportioned, perfectly presented, first-floor, one-bedroom apartment with large, retained, timber sash windows.",NEW HOME,"Added on 03/05/2023 by Featherstone Leigh, Kew Gardens",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
103,TW9S00104,TW9,Sales,Apartment,"Richmond Square, Kew Foot Road, Richmond, Surrey, TW9",1,1,"£720,000","Marketing suite and show homes available to view, please contact us to book your viewing",Richmond Square Development,"NEW HOME
Richmond Square Development",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
104,TW9S00105,TW9,Sales,Apartment,"Richmond Square, Kew Foot Road, Richmond, Surrey, TW9",1,1,"£710,000","Large private terrace accessed from master bedroom and living area through feature glazed, timber framed patio doors. Spacious apartment with generous 2.6m floor to ceiling heights.",Added on 17/01/2023,Added on 17/01/2023 by Richmond Square,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
105,TW9S00106,TW9,Sales,Apartment,"Richmond Square, Kew Foot Road, Richmond, Surrey, TW9",1,2,"£710,000","Marketing suite and show homes available to view, please contact us to book your viewing",NEW HOME,NEW HOME,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
106,TW9S00107,TW9,Sales,Flat,"Aura House, Kew, Richmond, TW9",2,1,"£700,000","Stylishly presented throughout, this superb 2-bedroom flat is set within a fantastic modern development and features a large reception room with sleek kitchen, generous double bedrooms and secure parking.",Added on 17/08/2022,"Added on 17/08/2022 by Savills New Homes, Margaret Street",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
107,TW9S00108,TW9,Sales,Apartment,"Richmond Square, Kew Foot Road, Richmond, TW9",1,2,"£700,000","A RARE OPPORTUNITY TO PURCHASE A NEW HOME within the Kew Foot Road Conservation Area of Richmond Upon Thames. A generously proportioned, perfectly presented, one-bedroom apartment with a private balcony and master suite with dressing area, located on the first floor of Evelyn House.",NEW HOME,NEW HOME,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
108,TW9S00109,TW9,Sales,Flat,"Richmond, London, TW9",2,1,"£700,000",Chancellors are proud to present this well-presented two double bedroom to the market. The property comes with its own private garden and garage. Please enquire within to arrange a viewing.,Added on 17/08/2022,"Added on 17/08/2022 by Savills New Homes, Margaret Street",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
109,TW9S00110,TW9,Sales,Apartment,"Richmond Square, Kew Foot Road, Richmond, Surrey, TW9",1,1,"£700,000","Marketing suite and show homes available to view, please contact us to book your viewing",NEW HOME,NEW HOME,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
110,TW9S00111,TW9,Sales,Flat,"The Gateways, Park Lane, TW9",2,2,"£700,000",This stunning 1930's purpose built two bedroom apartment located on the second floor of The Gateways building in the desirable Park Lane area of Richmond is a must see.,Added on 18/08/2022,"Added on 18/08/2022 by Savills New Homes, Margaret Street",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
111,TW9S00112,TW9,Sales,Apartment,"Sandycombe Road, Kew, Surrey, TW9",2,2,"£699,950","63 Sandycombe Road is an exciting new, select, gated development including a blend of studio, one and two bedroom apartments. Apartment 7 is a first floor two bedroom apartment within the North Building. The apartments will feature leading technologies and high specification...",Added on 31/03/2023,"Added on 31/03/2023 by Foxtons, Twickenham",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
112,TW9S00113,TW9,Sales,Apartment,"Melliss Avenue, Kew, Surrey, TW9",2,2,"£699,950",Contemporary second floor two double bedroom apartment located moments from the River Thames within the award winning Kew Riverside development.,NEW HOME,"NEW HOME
Richmond Square Development",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
113,TW9S00114,TW9,Sales,Apartment,"Flat 1, 63E Sandycombe Road, Richmond, TW9",2,1,"£699,950","A private gated boutique development set back off Sandycombe Road, moments from the heart of Kew village.",Richmond Square Development,Added on 17/01/2023 by Richmond Square,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
114,TW9S00115,TW9,Sales,Apartment,"Kew Road, Richmond, TW9",2,1,"£699,950","A stylish, spacious and beautifully presented 2-bedroom apartment conveniently located in a sought after leafy residential area of Richmond, within close walking distance to the station, town centre, Kew Gardens and Old Deer Park.",Added on 17/01/2023,"Added on 24/04/2023 by Chancellors, Richmond",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
115,TW9S00116,TW9,Sales,Apartment,"Richmond Square, Kew Foot Road, Richmond, TW9",1,1,"£699,000","A unique one-bedroom apartment with a fabulous terrace overlooking landscaped, courtyard gardens.",Added on 24/04/2023,NEW HOME,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
116,TW9S00117,TW9,Sales,Terraced,"Kew Foot Road, Richmond, TW9",2,1,"£675,000","A delightful and beautifully presented double-fronted Victorian cottage, quietly and conveniently located near Old Deer Park close to Richmond town centre and station.",NEW HOME,"Added on 18/08/2022 by Savills New Homes, Margaret Street",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
117,TW9S00118,TW9,Sales,Flat,"Stanmore Road, Richmond",2,1,"£650,000",An opportunity to purchase a first floor purpose built apartment offering approximately 917 sq ft of accommodation. The property is offered with a long lease and has an allocated garage. The property is conveniently situated for the local amenities of both Richmond town centre and also Kew Villag...,Added on 18/08/2022,"Added on 11/04/2023 by Chestertons Estate Agents, Richmond",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
118,TW9S00119,TW9,Sales,Flat,"Burlington Avenue, Kew",2,2,"£650,000","A fantastic opportunity to purchase this large one bedroom ground floor period conversion garden flat which is currently laid out over approximately 881 sq ft of accommodation. The property offers a buyer the scope to develop and extend to the rear, subject to planning permission, which would cre...",Added on 11/04/2023,"Added on 10/02/2022 by Antony Roberts Estate Agents, Kew - Sales",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
119,TW9S00120,TW9,Sales,Flat,"Melliss Avenue, Kew, Richmond, TW9",2,1,"£650,000","Featuring a beautiful light and airy reception room with a striking circular dining area, this fabulous 2 bedroom ground floor flat also benefits from a private patio and secure underground parking.",Added on 10/02/2022,"Added on 21/04/2023 by Antony Roberts Estate Agents, Kew - Sales",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
120,TW9S00121,TW9,Sales,Apartment,"Richmond Square, Kew Foot Road, Richmond, TW9",1,1,"£725,000","A RARE OPPORTUNITY TO PURCHASE A NEW HOME within the Kew Foot Road Conservation Area of Richmond Upon Thames. A generously proportioned, perfectly presented, first-floor, one-bedroom apartment with large, retained, timber sash windows.",NEW HOME,Allow all cookies,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
121,TW9S00122,TW9,Sales,Flat,"Church Court, Richmond, TW9",2,1,"£650,000",Superbly located two bedroom Victorian maisonette in a central Richmond location.,Richmond Square Development,"NEW HOME
Richmond Square Development",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
122,TW9S00123,TW9,Sales,Apartment,"North Avenue, Kew, Surrey, TW9",2,1,"£650,000",Delightful ground floor Edwardian maisonette advantageously situated in this attractive cul de sac of similar style properties centrally located moments from the shops and restaurants along Kew and Victoria Parade.,Added on 17/01/2023,Added on 17/01/2023 by Richmond Square,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
123,TW9S00124,TW9,Sales,Apartment,"Richmond Square, Kew Foot Road, Richmond, TW9",1,1,"£650,000","A RARE OPPORTUNITY TO PURCHASE A NEW HOME within the Kew Foot Road Conservation Area of Richmond Upon Thames. A generously proportioned, perfectly presented, one-bedroom apartment with two feature bay windows, set on the second floor of Evelyn House at Richmond Square.",Added on 14/04/2023,"Added on 14/04/2023 by Chestertons Estate Agents, Richmond",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
124,TW9S00125,TW9,Sales,House,"Lower Mortlake Road, Richmond",3,1,"£649,999","Offered to the market with no onward chain is this attractive, three bedroom Victorian family home conveniently located on this popular residential road on Lower Mortlake Road.",Reduced on 29/03/2023,"Reduced on 29/03/2023 by Antony Roberts Estate Agents, Kew - Sales",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
125,TW9S00126,TW9,Sales,Terraced,"Lower Mortlake Road, Richmond, TW9",3,1,"£649,950",A superb three bedroom terraced house with private patio close to the center of Richmond. Freehold.,NEW HOME,"NEW HOME
Richmond Square Development",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
126,TW9S00127,TW9,Sales,Apartment,"Darell Road, Richmond, Surrey, TW9",2,1,"£625,000",An immaculate garden flat in a fantastic Kew location,Richmond Square Development,Added on 25/01/2023 by Richmond Square,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
127,TW9S00128,TW9,Sales,Apartment,"Darell Road, Kew, TW9",2,1,"£625,000","A beautiful two-bedroom garden flat in Kew with the potential to extend (STPP). The property features a modern open plan kitchen reception room, two spacious bedrooms, and a stunning 35-foot garden with rear access and a home office.",Added on 25/01/2023,"Reduced on 23/03/2023 by Snellers, St Margarets",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
128,TW9S00129,TW9,Sales,Flat,"Sandycombe Road, Richmond, TW9",2,1,"£625,000",Unique & rarely available period apartment refurbished and remodelled throughout with a magnificent built-in kitchen with enviable views over Lawn Crescent. A perfect juxtaposition between period charm & contemporary living. EPC rating D.,Reduced on 23/03/2023,"Reduced on 23/03/2023 by Jackson-Stops, Teddington",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
129,TW9S00130,TW9,Sales,Terraced,"Manor Grove, RICHMOND",3,1,"£600,000",AUCTION SALE 23 May 2023 - Freehold two floor mid terrace house requiring updatingFull vacant possessionTO SELL YOUR PROPERTY IN OUR NEXT AUCTION CALL US NOW,Reduced on 23/03/2023,"Reduced on 03/05/2023 by Savills, Richmond",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
130,TW9S00131,TW9,Sales,Flat,"Stanmore Road, Richmond, TW9",2,1,"£600,000","Share of freehold, 2nd floor circa 919 sq ft apartment within a popular neo Georgian purpose built development in Richmond. Fully modernised throughout. Private garage. EPC rating C.",Reduced on 03/05/2023,"Added on 05/05/2023 by Chestertons Estate Agents, Kew",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
131,TW9S00132,TW9,Sales,Apartment,"Sandycombe Road, Kew, Surrey, TW9",2,1,"£595,000",Apartment 8 is a first floor two bedroom apartment within the North Building. The apartments will feature leading technologies and high specification throughout to all fittings and build systems. 63 Sandycombe Road is an exciting new gated development including a...,Added on 05/05/2023,"Reduced on 17/02/2023 by Chestertons Estate Agents, Kew",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
132,TW9S00133,TW9,Sales,Apartment,"Mortlake Road, Kew, Surrey, TW9",2,1,"£595,000","Well appointed conversion flat occupying the second floor of this detached Victorian house, situated within easy reach of Kew Gardens underground station.",Reduced on 17/02/2023,"Added on 04/05/2023 by Barnard Marcus, Hammersmith Auctions",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
133,TW9S00134,TW9,Sales,Apartment,"Flat 2, 63E Sandycombe Road, Richmond, TW9",2,1,"£595,000","A private gated boutique development set back off Sandycombe Road, moments from the heart of Kew village.",Added on 04/05/2023,"Reduced on 03/05/2023 by Chestertons Estate Agents, Kew",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
134,TW9S00135,TW9,Sales,Apartment,"Richmond Square, Kew Foot Road, Richmond, Surrey, TW9",1,2,"£595,000","Marketing suite and show homes available to view, please contact us to book your viewing",Reduced on 03/05/2023,"Added on 05/05/2022 by Antony Roberts Estate Agents, Kew - Sales",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
135,TW9S00136,TW9,Sales,Apartment,"Dee Road, Richmond",2,1,"£595,000","This outstanding first floor apartment boasting 843 sq ft of stylish accomodation is set within a small and stylish development, in Richmond-upon-Thames. Converted in 2017 and featuring two bedrooms and two bathrooms (one ensuite), this property would make an ideal first or second time purcha...",Added on 05/05/2022,"Added on 04/05/2023 by Antony Roberts Estate Agents, Kew - Sales",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
136,TW9S00137,TW9,Sales,Flat,"Dee Road, Richmond",2,1,"£583,000","A beautifully presented modern apartment offering approximately 836 sq ft of stylish accommodation. The property makes for an ideal first time purchase, pied-a-terre or would suit an investor.",Added on 04/05/2023,NEW HOME,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
137,TW9S00138,TW9,Sales,Apartment,"Dee Road, Richmond",2,1,"£583,000","The Property Partnership are delighted to present this immaculate ground floor apartment, offering wonderful open plan living space with high ceilings and large windows and superbly located walking distance from Richmond town centre, mainline and underground station.",NEW HOME,"Added on 19/04/2023 by Hamptons Sales, Richmond",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
138,TW9S00139,TW9,Sales,Flat,"Larkfield Road, Richmond",1,1,"£580,000","This stylish garden flat is located within a quiet residential road. Only moments from Richmond train station and within easy walking distance of the restaurants, shops, cafes, bars and other transport links the setting is ideal for both those commuting in to central London and those wanting to b...",Added on 19/04/2023,NEW HOME,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
139,TW9S00140,TW9,Sales,Apartment,"Kew Road, Kew, Surrey, TW9",2,2,"£575,000",Desirable third (top) floor 2 double bedroom flat well located in this popular mansion style development opposite the Royal Botanic Gardens.,NEW HOME,"Added on 17/08/2022 by Savills New Homes, Margaret Street",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
140,TW9S00141,TW9,Sales,Apartment,"Victoria Villas, Richmond, TW9",2,1,"£575,000","This Victoria Villas two-bedroom property boasts spacious rooms with large windows allowing plenty of natural light to flow in, creating a warm and inviting atmosphere. The living room is perfect for relaxing and entertaining, with a modern open-plan kitchen offering plenty of work and storage sp...",Added on 17/08/2022,"Reduced on 25/04/2023 by Chase Buchanan, Richmond & Kew",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
141,TW9S00142,TW9,Sales,House,"Perseverance Place, Kew Road, TW9",2,1,"£575,000","A beautiful 2 bedroom semi-detached period cottage in a secret corner off of Kew Road. The house is well presented and in a prime central location. Close to Richmond station, old deer park and Kew Gardens.",Reduced on 25/04/2023,"Reduced on 14/04/2023 by Dexters, Richmond",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
142,TW9S00143,TW9,Sales,Apartment,"Cedar House, 35 Melliss Avenue, Kew, Surrey, TW9",2,1,"£555,000",Impressive two bedroom penthouse apartment with a striking aspect over rooftops towards London from a full height and full width picture window in the reception room.,Reduced on 14/04/2023,"Reduced on 14/04/2023 by Property Partnership, Borough of Richmond-upon-Thames",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
143,TW9S00144,TW9,Sales,Flat,"Manor Road, Richmond",2,2,"£555,000","An opportunity to purchase a ground floor Edwardian garden apartment offering approximately 560 sq ft of accommodation. Tube and rail services into London via the District Line, South West Trains and London Overground are available from Richmond station.",Reduced on 14/04/2023,"Reduced on 15/02/2023 by Parkgate, Richmond",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
144,TW9S00145,TW9,Sales,Terraced,"Manor Grove, Richmond, TW9",3,2,"£950,000","A three bedroom mid-terrace house located within a quarter mile radius of North Sheen train Station. The property offers kitchen/dining room with two double bedrooms, main bathroom on the first floor, loft, master bedroom with en-suite and a rear garden. Offered with no chain",Added on 27/04/2023,Allow all cookies,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=144&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
145,TW9S00146,TW9,Sales,Flat,"Paradise Road, Richmond",2,1,"£550,000","A well presented ground floor apartment set within a handsome period mansion block building. The property offers approximately 590 sq ft of accommodation, a share of the freehold and no onward chain.",Added on 23/03/2023,"Added on 27/04/2023 by Chancellors, Richmond",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=144&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
146,TW9S00147,TW9,Sales,Flat,"Branstone Road, Richmond, TW9",2,1,"£550,000","A bright two bed flat in a modern building, in Kew. The property comes with a garage, is chain-free, and requires modernisation - ideal for those looking to add their personal touch.",Added on 04/05/2023,"Added on 23/03/2023 by Dexters, Richmond",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=144&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
147,TW9S00148,TW9,Sales,Apartment,"Church Road, Richmond, London, TW9",1,1,"£550,000",Period featured maisonette located in central Richmond accessing Richmond station and the town centre with ease.,Added on 04/11/2022,"Added on 04/05/2023 by Chestertons Estate Agents, Kew",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=144&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
148,TW9S00149,TW9,Sales,Flat,"Church Road, Richmond",2,1,"£550,000",An opportunity to purchase a stunning raised ground floor Victorian conversion stylishly refurbished by the current owners to create a modern and contemporary interior set within a handsome period building.,Added on 14/02/2023,"Added on 04/11/2022 by Marsh & Parsons, Barnes & East Sheen",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=144&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
149,TW9S00150,TW9,Sales,Apartment,"Lawn Crescent, Ground Floor Flat, Kew, Surrey, TW9",1,1,"£550,000",Opportunity to acquire a 1 bedroom conversion flat occupying the ground floor of an attractive Victorian building.,Reduced on 25/04/2019,"Added on 14/02/2023 by Dexters, Richmond",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=144&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
150,TW9S00151,TW9,Sales,Apartment,"Kent Road, Richmond, TW9",2,1,"£545,000","Conveniently located within a 5 minute walk from The Royal Botanical Gardens with its District line underground station and a plethora of shops, boutiques, cafes and bars, a ground floor, two double bedroom purpose built apartment. The apartment comes to the market with no onward chai...",Added on 27/03/2023,"Reduced on 25/04/2019 by Antony Roberts Estate Agents, Kew - Sales",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=144&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
151,TW9S00152,TW9,Sales,Apartment,"Kent Road, Richmond, TW9",2,1,"£545,000","Conveniently located within a 5 minute walk from Kew Village with its District line underground station and a plethora of shops, boutiques, cafes and bars, a top floor, two double bedroom purpose built apartment. The apartment comes to the market with no onward chain and is an ideal i...",Added on 21/03/2023,"Added on 27/03/2023 by Featherstone Leigh, Kew Gardens",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=144&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
152,TW9S00153,TW9,Sales,Apartment,"Eversfield Road, Kew, Surrey, TW9",2,1,"£539,950",Two double bedroom second (top) floor flat forming part of this highly regarded purpose built 1960’s building situated within easy reach of Kew Gardens underground station and the local village shops. dont call vendor before 12:00,Added on 20/04/2023,"Added on 21/03/2023 by Featherstone Leigh, Kew Gardens",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=144&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
153,TW9S00154,TW9,Sales,Flat,"The Quadrant, Richmond",2,1,"£535,000","An opportunity to acquire this two double bedroom apartment situated in a fantastic central location in the heart of buzzing Richmond. The apartment is entered via a well maintained communal hallway with stairs providing access to the apartment door. A hallway leads to the two double bedrooms, a ...",Added on 02/05/2023,"Added on 20/04/2023 by Antony Roberts Estate Agents, Kew - Sales",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E2732&index=144&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
