,Unique_Id,Location,Tansaction_Type,Property_Type,Address,Bedrooms,Bathrooms,Price,Description,Listing_Date,Agent,Listing_Source,listing_URL
172,BR1S00173,BR1,Sales,Terraced,"College Road, Bromley, BR1",2,1,"£450,000","In summary, this two-bedroom terraced house in College Road, Bromley, offers a stylish and modern living space, with a cleverly designed loft conversion providing a bedroom and study area. The private courtyard-style garden and loft conversion are valuable additions to this lovely home, making it...",Added on 28/04/2023,"Added on 03/05/2023 by CR Real Estate, Gillingham",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
173,BR1S00174,BR1,Sales,Apartment,"Broomhill Lodge, Bromley, Kent",2,2,"£450,000","A unique opportunity to own a stunning +1300sqft chain-free 2-bed, 2-floor apartment in Bickley. It provides the perfect combination of space, style, and convenience. The agent dealing with this property is Louise, their direct ext number is 108.",Added on 23/02/2023,"Added on 28/04/2023 by jdm, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
174,BR1S00175,BR1,Sales,Apartment,"Plaistow Lane, Bromley, BR1",2,1,"£450,000","Guide Price £450,000 to £475,000 Katom House is located on Plaistow Lane, in the heart of Bromley. This stunning brand-new development, lies behind private gates, offering ten stylish, one, two and three bedroom apartments, each come with their own private outside space, ei...",Reduced on 10/03/2023,"Added on 23/02/2023 by Keller Williams Advantage, Covering Kent and South East London",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
175,BR1S00176,BR1,Sales,Terraced,"Glenbow Road, Bromley, BR1",3,1,"£450,000",Nested are delighted to welcome to the market this charming three bedroom house.,Added on 31/03/2023,"Reduced on 10/03/2023 by jdm, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
176,BR1S00177,BR1,Sales,Apartment,"Plaistow Lane, Bromley",2,2,"£450,000","Stunning and luxurious 2 & 3 bed apartments set within a private gated development, ideally located for Sundridge Park Village with a range of village stores and situated within easy reach of everything Bromley has to offer. Finished to an exceptional standard, the accommodation compris...",NEW HOME,"Added on 31/03/2023 by Nested, Nationwide",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
177,BR1S00178,BR1,Sales,Flat,"Park Road, Bromley, BR1",3,1,"£450,000","A stunning split level maisonette occupying the upper ground and first floors of this handsome semi-detached Victorian residence located within a highly popular and convenient road within easy walking distance of Bromley town centre. This impressive property, which is beautifully prese...",Reduced on 17/03/2023,NEW HOME,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
178,BR1S00179,BR1,Sales,Flat,Ringers Road Bromley BR1,2,2,"£450,000","**GUIDE PRICE £450,000 TO £475,000** Luxury two bedroom, two bathroom Penthouse Apartment, located in the heart of Bromley South. Energy Efficiency Rating B.",Reduced on 20/03/2023,"Reduced on 17/03/2023 by Ralph James Estate Agents, Redhill",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
179,BR1S00180,BR1,Sales,Terraced,Mornington Avenue Bromley BR1,2,1,"£450,000","**Guide Price £450,000 to £475,000** Situated in a quiet residential location is this two-bedroom mid terrace house, located within the catchment of Raglan, Bickley and St Georges primary schools. Energy Efficiency Rating D",Added on 23/12/2022,"Reduced on 20/03/2023 by Homezone Property Services, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
180,BR1S00181,BR1,Sales,Flat,"Columbium Court, Bromley, BR1",2,1,"£450,000","Set in a new development in the heart of Bromley, this attractive 2 bedroom flat with lift boasts comfortable living throughout, with a modern open-plan kitchen, sleek family bathroom and a private balcony.",Reduced on 18/03/2023,"Added on 23/12/2022 by Langford Russell, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
181,BR1S00182,BR1,Sales,Flat,"Sundridge Park Mansion, Willoughby Lane, Bromley, Kent, BR1",1,1,"£450,000","A well-presented, characterful one double bedroom top floor apartment with its own private terrace and basement storage unit, located within a unique Grade One listed Mansion. Accessed through iron gates and set within a landscape of sculptured gardens and woodland walks of almost 300...",NEW HOME,"Reduced on 18/03/2023 by Langford Russell, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
182,BR1S00183,BR1,Sales,End of Terrace,"Medhurst Drive, Bromley",3,2,"£450,000","A very trendy and snazzy end of terrace family house on the ever popular Medhurst Drive, BR1. ***Guide Price £450,000 - £475,000***",Added on 13/03/2023,NEW HOME,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
183,BR1S00184,BR1,Sales,Terraced,"Homesdale Road, Bromley,",3,2,"£450,000","An absolutely stunning 3 double bedroom 2 bathroom home located within easy walking distance of many outstanding local schools including St Georges Primary, Bickley Primary, Bickley Park, Bullers Wood Girls and the new Bullers Wood Boys to name just a few. Downstairs there are 2 spacious recep...",Reduced on 03/05/2023,"Added on 13/03/2023 by Foxtons New Homes, New Homes South",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
184,BR1S00185,BR1,Sales,Terraced,"Shroffold Road, Bromley, BR1",2,1,"£445,000",A three bedroom terrace house on sought after Shroffold Road in Bromley – perfectly located for commuters between Beckenham Hill and Grove Park stations while also ideal for local amenities and Bromley town centre. This cherished family home boasts huge potential for a family to put their own s...,Added on 17/04/2023,"Reduced on 03/05/2023 by Robinson Jackson, Catford",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
185,BR1S00186,BR1,Sales,Semi-Detached,"Woodbank Road, Bromley, Kent, BR1",3,1,"£445,000","Capital Estate Agents are pleased to offer to the market this attractive two bedroom, mid-terrace property located extremely well for Grove Park mainline rail, offered chain free and ready to go, please call our Bromley Office to arrange a viewing.",Reduced on 04/04/2023,"Added on 17/04/2023 by Barnard Marcus, Sydenham",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
186,BR1S00187,BR1,Sales,Terraced,"Palace Road, Bromley, BR1",2,1,"£435,000",jdm are delighted to present to the market this attractive and unique double-fronted mid-terraced home situated in the heart of Bromley North Village.,Added on 14/11/2021,"Reduced on 04/04/2023 by Browne Estates, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
187,BR1S00188,BR1,Sales,Terraced,"Ryder Close, Bromley, BR1",3,1,"£430,000","POTENTIAL TO BE MADE INTO A LOVELY FAMILY HOME. This three bedroom mid-terrace house is offered to the market with no onward chain. This property boasts a generous size garden with two double bedrooms and a single bedroom, ample strorage throughout and a shower room with a separate W/...",Added on 23/03/2023,"Added on 14/11/2021 by Purplebricks, covering Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
188,BR1S00189,BR1,Sales,Terraced,"Hilldrop Road, Bromley, Kent, BR1",2,1,"£430,000","Capital Estate Agents are pleased to present this 2 bedroom Victorian Terrace set in a residential location, close to recreation areas and local amenities",Added today,"Added on 23/03/2023 by Capital Estate Agents, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
189,BR1S00190,BR1,Sales,Apartment,"Asprey Place, Bickley, Kent, BR1",2,2,"£425,000",A good sized ground floor flat set within this Grade II listed building. Ideal first time or downsizing purchase.,Reduced on 08/11/2022,"Added today by jdm, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
190,BR1S00191,BR1,Sales,Apartment,"Broomhill Lodge, Bromley, Kent",2,2,"£425,000","A fabulous CHAIN FREE 2-bed, 2-bath first floor apartment in Bickley is looking for new owners – could it be you? Please contact Louise on Ext 108 to book your viewing",Reduced on 26/04/2023,"Reduced on 08/11/2022 by Mann, Beckenham",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=168&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
191,BR1S00192,BR1,Sales,End of Terrace,"Gladwell Road, Bromley, BR1",2,1,"£485,000",Proctors Bromley office are delighted to offer this charming end of terrace Victorian house which has been extended to rear at ground floor level. Further scope exists to extend to the side subject to planning permission. The property is nicely presented and features a modern re-fitted kitchen...,Added on 12/04/2023,Allow all cookies,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
192,BR1S00193,BR1,Sales,Flat,"Widmore Road, Bromley, BR1 3AD",2,2,"£425,000","******Guide Price £425,000 - £450,000****** Opulent Two Double Bedroom Two Bathroom Purpose Built Georgian Style Apartment Meticulously Cared For By The Current Owners For Any New Prospective Buyers. Located In One Of Bromley Towns Best Known Roads Is This Imposing & Regal Build...",Added on 02/12/2022,"Added on 12/04/2023 by Proctors, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
193,BR1S00194,BR1,Sales,Maisonette,Wanstead Close Bromley BR1,2,1,"£425,000","Two double bedroom, fully refurbished maisonette measuring in excess of 800 sq ft, situated in a quiet cul-de-sac, in the heart of Bromley’s sought after Palace Estate. Energy Efficiency Rating C.",Added on 31/03/2023,"Added on 02/12/2022 by I AM REAL ESTATE, London",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
194,BR1S00195,BR1,Sales,Flat,"Woodlands Road, Bromley",2,1,"£425,000","CHAIN FREE: Set within extensive grounds backing onto the cricket club, is this spacious two double bedroom apartment, located on the first floor of a handsome building.",Reduced on 07/03/2023,"Added on 31/03/2023 by Langford Russell, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
195,BR1S00196,BR1,Sales,Apartment,"Broadway House, Bromley High Street, BR1",2,2,"£420,000","Regent are delighted to present this two-bedroom apartment in Broadway House, a perfect Investment opportunity. The apartment comprises a large open plan living/dining area with lots of natural light, whilst the fully fitted kitchen boasts integrated appliances, contained i...",Reduced on 20/01/2023,"Reduced on 07/03/2023 by Kinleigh Folkard & Hayward - Sales, Chislehurst",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
196,BR1S00197,BR1,Sales,Terraced,"Ambleside, Bromley",3,1,"£415,000","APX Properties are delighted to present to the market this 1970's private build, three bedroom family home. Boasting of fantastic living space via the large lounge and kitchen/dining room. Upstairs benefits of three good size bedrooms and the family bathroom. Built in the 1970's on a quiet reside...",Reduced on 14/04/2023,"Reduced on 20/01/2023 by Regent Letting and Property Management, London",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
197,BR1S00198,BR1,Sales,Terraced,"Farmfield Road, Bromley",3,1,"£415,000","APX Properties are DELIGHTED to Present this THREE Bedroom MID-TERRACED family home on the POPULAR Farmfield Road! Boasting of a LARGE Reception room and a LOVELY SIZED kitchen. TASTEFULLY decorated throughout! A fantastically sized REAR GARDEN, DRIVE-WAY. Further benefits include, walking distan...",Added on 14/04/2023,"Reduced on 14/04/2023 by APX PROPERTIES, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
198,BR1S00199,BR1,Sales,End of Terrace,"Capstone Road, Bromley, BR1",3,1,"£415,000","We are proud to present this Three Bedroom End Terrace House – all interest and OFFERS are INVITED.***GUIDE PRICE £415,000 - £435,000***",Added on 06/10/2022,"Added on 14/04/2023 by APX PROPERTIES, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
199,BR1S00200,BR1,Sales,Terraced,"Bideford Road, Bromley, BR1",3,2,"£415,000","Guide Price From £415,000 to £425,000.Larger than average three bedroom terrace house situated in a quiet and well established residential area within easy reach of several schools, shops, the green chain walk and local parks and Grove Park train station. Present...",Added on 15/03/2023,"Added on 06/10/2022 by Express Estate Agency, Nationwide",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
200,BR1S00201,BR1,Sales,Flat,"Lansdowne Road, Bromley",2,1,"£400,000","This beautifully appointed, two bedroom second floor apartment is situated in this modern development and is offered chain free. Located close to Sundridge Park Village with local amenities including station, boutique shops and highly regarded tennis and golf clubs. Accommod...",Added on 17/03/2023,"Added on 15/03/2023 by Christopher Russell, Sidcup, The Oval",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
201,BR1S00202,BR1,Sales,Terraced,"Northover, BROMLEY, Kent, BR1",3,1,"£400,000","*GUIDE PRICE £400,000 - £425,000* Presented to the market is this THREE DOUBLE BEDROOM house situated within a prime location and under a mile away from GROVE PARK STATION, making it perfect for commuters! The property is in good condition throughout and has been a perfect ...",Added on 09/03/2023,"Added on 17/03/2023 by Alan de Maid, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
202,BR1S00203,BR1,Sales,Maisonette,"Wanstead Close, Bromley, BR1",2,1,"£400,000","jdm are delighted to offer to the market this two double bedroom maisonette measuring in excess of 800 sq ft, situated in a quiet cul-de-sac, in the heart of Bromley’s sought after Palace Estate.",Added on 03/04/2023,"Added on 09/03/2023 by Daniels Property Services, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
203,BR1S00204,BR1,Sales,House,"Bromley Road, Bromley, Kent, BR1",3,1,"£400,000","***Guide Price: £400,000 - £425,000*** Post war built semi detached house well located for public transport, shops and schools making it a great family home. Benefitting from three good sized bedrooms, 13' lounge, 16' Garage and 47' rear garden. Being sold with no chain...",Reduced on 17/01/2023,"Added on 03/04/2023 by jdm, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
204,BR1S00205,BR1,Sales,Terraced,"Dagonet Gardens, Bromley, BR1 5JD",3,1,"£400,000","This spacious three-bedroom mid-terraced house is located in Downham, Bromley and benefits from great transport links, access to allotments to the rear of the garden and excellent schools on its doorstep!",Added on 24/04/2023,"Reduced on 17/01/2023 by Robinson Jackson, Catford",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
205,BR1S00206,BR1,Sales,Apartment,"Widmore Road, Bromley, Kent, BR1",2,1,"£400,000","CHAIN FREE! An exceptional first floor two bedroom Victorian conversion apartment set in this sought after building nestled between both Bickley station and Bromley North station. ‘Widmore Lodge’ benefits from high ceilings, period features, allocated parking and share of freehold. A...",Added yesterday,"Added on 24/04/2023 by eXp UK, South East",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
206,BR1S00207,BR1,Sales,End of Terrace,Farmfield Road Bromley BR1,3,1,"£400,000","*GUIDE PRICE £400,000 - £425,000* We are delighted to present this meticulously maintained three-bedroom end of terrace house, designed immaculately and offered chain free.",Added on 20/04/2023,"Added yesterday by Sinclair Hammelton, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
207,BR1S00208,BR1,Sales,End of Terrace,"Gittens Close, BROMLEY, Kent, BR1",3,1,"£400,000","*GUIDE PRICE £400,000 - £425,000* PERFECT FAMILY HOME FOR FIRST TIME BUYERS & INVESTORS. New to the market is this perfectly located and spacious three bedroom end of terraced house positioned in a private and residential CUL-DE-SAC LOCATION. Throughout you will notice ...",Reduced on 21/03/2023,"Added on 20/04/2023 by Acorn, Grove Park",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
208,BR1S00209,BR1,Sales,Flat,"Field Close, Bromley",2,2,"£400,000","'Chain Free' purpose built two bedroom ground floor apartment offered with a Share of the Freehold and located in a quiet cul-de-sac in the Palace Estate surrounded by well kept communal grounds with garage en bloc. Internally the finish is of a very high standard, with the benefit of its own pri...",Added on 28/09/2022,"Reduced on 21/03/2023 by Daniels Property Services, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
209,BR1S00210,BR1,Sales,Maisonette,"Linden Court, 35 Oaklands Road, Bromley, Kent, BR1",2,1,"£400,000","GUIDE PRICE - £400,000 - £425,000 Occupying three floors (ground, first and second) this stunning two bedroom, two bathroom luxury apartment is in excess of 1,200 square feet and would suit the most discerning of purchasers. Further benefits include entryphone, off street allocat...",Reduced on 16/02/2023,"Added on 28/09/2022 by Edmund Estate Agents, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
210,BR1S00211,BR1,Sales,Flat,"Hillbrow Road, Bromley",2,1,"£400,000","Offering approx. 900 sq. ft. of living accommodation, this beautifully presented two bedroom, ground floor modern apartment set in a semi-private road has the benefit of its own private garden and an allocated parking space. Entering via a secure entry phone system the property has its...",Added yesterday,"Reduced on 16/02/2023 by Sinclair Hammelton, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
211,BR1S00212,BR1,Sales,Apartment,"Lytchet Road, Bromley, Kent, BR1",2,2,"£400,000","Guide Price £400,000 - £425,000 Situated on this quiet residential road in Sundridge Park Village, this two bedroom ground floor conversion apartment has undergone a comprehensive programme of refurbishment in recent years, to include an extended kitchen/diner, rewiring, central ...",Added on 06/04/2023,"Added yesterday by Alan de Maid, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
212,BR1S00213,BR1,Sales,Apartment,"Broadway House, Bromley, BR1",2,1,"£400,000",Broadway House is a stylish and contemporary development ideally located within the heart of Bromley South and main line station. This 2 bedroom apartment offers spacious living accommodation.,Added on 17/01/2023,"Added on 06/04/2023 by Sinclair Hammelton, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
213,BR1S00214,BR1,Sales,Terraced,"Shroffold Road, Bromley, Kent, BR1",3,1,"£400,000","***Guide Price: £400,000 - £410,000*** Robinson-Jackson welcome to the market this spacious three bedroom house offered chain free in this popular family location. In need of some modernisation we feel this property is advertised at an attractive price to reflect that. Benefittin...",Added on 21/04/2023,"Added on 17/01/2023 by Regent Letting and Property Management, London",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
214,BR1S00215,BR1,Sales,Semi-Detached Bungalow,"Welbeck Avenue, Bromley",2,1,"£399,950","***MORE PHOTOS TO COME *** We are pleased to present this two bedroom semi detached bungalow located in Bromley is situated less than a five minute walk from Grove Park train station which offers direct links to London Charing Cross, London Canon Street and London Bridge. A local parade ...",Added on 24/04/2023,"Added on 21/04/2023 by Robinson Jackson, Catford",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=192&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
215,BR1S00216,BR1,Sales,Link Detached House,"Kinnaird Avenue, Bromley, Kent, BR1",5,3,"£1,600,000","CHAIN FREE! A meticulously, tastefully decorated, beautiful five double bedroom, three bathroom family home which would suit the most discerning of purchasers. The property offers well proportioned versatile accommodation of just under 3,500 square feet. Benefits include - a stunning e...",Reduced on 24/04/2023,Allow all cookies,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=216&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
216,BR1S00217,BR1,Sales,Apartment,"Spencer Road, Bromley, Kent, BR1",2,2,"£385,000","CHAIN FREE! An exceptional 980 sq ft two bedroom, two bathroom first floor apartment within this attractive and well maintained building on this popular road in Bromley North. Accommodation comprises: entrance hallway, 22' reception room with feature Juliet baclony, modern fitted kitchen, princi...",Added on 14/04/2023,"Reduced on 24/04/2023 by Sinclair Hammelton, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=216&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
217,BR1S00218,BR1,Sales,Terraced,"Vanoc Gardens, Bromley",2,1,"£385,000",An opportunity to acquire this two double bedroom freehold house in a sought after location. Further benefiting from a south east facing garden. Chain free.,Added on 09/03/2023,"Added on 14/04/2023 by Sinclair Hammelton, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=216&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
218,BR1S00219,BR1,Sales,Flat,"Homefield Road, Bromley",3,1,"£385,000","This well-presented three bedroom first floor Victorian conversion flat has some gorgeous original features, high ceilings, a newly fitted kitchen, modern bathroom and parking.",Reduced on 19/04/2023,"Added on 09/03/2023 by Dexters, Lee",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=216&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
219,BR1S00220,BR1,Sales,Terraced,"Shaw Road, Bromley",2,1,"£385,000",APX Properties are delighted to offer to the market this clean and tidy two double bedroom mid-terraced family home. Shaw Road is located on a quiet road with close proximity to Bromley Town Centre and a stones throw away of Grove Park Train Station. In excellent condition and ...,Added on 13/04/2023,"Reduced on 19/04/2023 by Kinleigh Folkard & Hayward - Sales, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=216&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
220,BR1S00221,BR1,Sales,Apartment,"Spencer Road, Bromley, Kent, BR1",2,2,"£385,000","A very well presented 900 sq ft two bedroom, two bathroom ground floor apartment nestled between Shortlands and Sundridge Park that benefits from a private south facing terrace, beautifully maintained communal gardens, resident/visitor parking and garage en-bloc. Accommodation comprises; spaciou...",Added on 02/03/2023,"Added on 13/04/2023 by APX PROPERTIES, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=216&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
221,BR1S00222,BR1,Sales,Flat,"Upper Park Road, Bromley, BR1",2,2,"£385,000",This delightful 2 bed 2 bath first floor apartment is in a secure block in fantastic condition throughout. It features a light and bright reception room and designated off street parking.,Added on 13/04/2023,"Added on 02/03/2023 by Sinclair Hammelton, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=216&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
222,BR1S00223,BR1,Sales,Apartment,"Spencer Road, Bromley, BR1",2,1,"£385,000","jdm are delighted to offer to the market this well presented good size two double bedroom, two bathroom apartment located on a quiet residential road, within close proximity to both Bromley town centre and Shortlands Village.",Added on 03/05/2023,"Added on 13/04/2023 by Foxtons, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=216&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
223,BR1S00224,BR1,Sales,Terraced,"Southover, Bromley, BR1 4SE",3,1,"£380,000","Guide Price Of £380,000 to £400,000 A 3/4 bedroom family home, situated in a popular location and comprising of Lounge, Kitchen, Ground Floor Bedroom Or Reception Room. To the first floor is a Master Bedroom and 2 further Bedrooms, Please note that the 3rd room is accessed ...",Added on 23/03/2023,"Added on 03/05/2023 by jdm, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=216&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
